Date,Department,Baskets,Items,Avg_Items,Sales,Avg_Sale,Scan_Rate,Scan_Sales
2021-07-11,Cleaning&body,1,1,1,8,8,100,8
2021-07-11,Drinks,1,1,1,1,1,100,1
2021-07-11,General Food,5,64,12.8,566.05,113.21,100,566.05
2021-07-11,Meat/Fish,1,2,2,20,20,100,20
2021-07-11,Service Fees,5,0,0,1.2,0.24,0,0
2021-07-11,Snacks,2,17,8.5,14,7,100,14
2021-07-12,Drinks,2,2,1,2.5,1.25,100,2.5
2021-07-12,General Food,3,21,7,219.99,73.33,100,219.99
2021-07-12,Meat/Fish,1,1,1,20,20,100,20
2021-07-12,Service Fees,4,0,0,0.2,0.05,0,0
2021-07-12,Snacks,1,5,5,3.5,3.5,100,3.5
2021-07-13,Drinks,1,2,2,10,10,100,10
2021-07-13,General Food,2,13,6.5,106.89,53.44,100,106.89
2021-07-13,Service Fees,2,0,0,0,0,0,0
2021-07-14,Condiments,1,1,1,3,3,100,3
2021-07-14,Drinks,5,27,5.4,162,32.4,100,162
2021-07-14,General Food,12,84,7,641.19,53.43,100,641.19
2021-07-14,Meat/Fish,1,1,1,20,20,100,20
2021-07-14,Service Fees,16,0,0,3.18,0.19,0,0
2021-07-14,Snacks,1,3,3,1.5,1.5,100,1.5
2021-07-15,Cleaning&body,1,1,1,30,30,100,30
2021-07-15,Drinks,1,3,3,3.5,3.5,100,3.5
2021-07-15,General Food,6,38,6.3,382.48,63.74,100,382.48
2021-07-15,Meat/Fish,2,2,1,20,10,100,20
2021-07-15,Service Fees,9,0,0,2.98,0.33,0,0
2021-07-15,Snacks,2,3,1.5,3.5,1.75,100,3.5
2021-07-16,Drinks,1,1,1,1.25,1.25,100,1.25
2021-07-16,General Food,5,26,5.2,206.37,41.27,100,206.37
2021-07-16,Meat/Fish,3,5,1.7,80,26.66,100,80
2021-07-16,Service Fees,7,0,0,7.46,1.06,0,0
2021-07-17,Cleaning&body,1,1,1,8,8,100,8
2021-07-17,Clothes,1,1,1,87,87,100,87
2021-07-17,Drinks,3,3,1,67,22.33,100,67
2021-07-17,General Food,6,56,9.3,555.19,92.53,100,555.19
2021-07-17,Service Fees,8,0,0,3.48,0.43,0,0
2021-07-17,Snacks,3,8,2.7,11,3.66,100,11
2021-07-18,Clothes,1,3,3,30,30,100,30
2021-07-18,Drinks,5,13,2.6,49,9.8,100,49
2021-07-18,General Food,11,85,7.7,631.24,57.38,100,631.24
2021-07-18,Meat/Fish,5,9,1.8,110,22,100,110
2021-07-18,Service Fees,11,0,0,12.36,1.12,0,0
2021-07-18,Snacks,1,1,1,0.25,0.25,100,0.25
2021-07-19,General Food,3,21,7,178.75,59.58,100,178.75
2021-07-19,Service Fees,3,0,0,3.13,1.04,0,0
2021-07-20,Drinks,2,3,1.5,4.75,2.37,100,4.75
2021-07-20,General Food,5,27,5.4,449.22,89.84,100,449.22
2021-07-20,Service Fees,6,0,0,3.4,0.56,0,0
2021-07-21,Drinks,4,14,3.5,49.25,12.31,100,49.25
2021-07-21,General Food,7,116,16.6,1601.26,228.75,100,1601.26
2021-07-21,Meat/Fish,2,2,1,30,15,100,30
2021-07-21,Service Fees,8,0,0,0,0,0,0
2021-07-21,Snacks,2,8,4,7.5,3.75,100,7.5
2021-07-22,General Food,4,22,5.5,197.21,49.3,100,197.21
2021-07-22,Meat/Fish,1,2,2,20,20,100,20
2021-07-22,Service Fees,4,0,0,3.2,0.8,0,0
2021-07-23,General Food,3,34,11.3,286.16,95.38,100,286.16
2021-07-23,Service Fees,3,0,0,0.21,0.07,0,0
2021-07-24,Cleaning&body,1,2,2,10,10,100,10
2021-07-24,Drinks,1,5,5,10,10,100,10
2021-07-24,General Food,8,66,8.3,780.19,97.52,100,780.19
2021-07-24,Meat/Fish,1,1,1,20,20,100,20
2021-07-24,Service Fees,9,0,0,8.86,0.98,0,0
2021-07-25,Drinks,2,5,2.5,72,36,100,72
2021-07-25,General Food,7,40,5.7,413.47,59.06,100,413.47
2021-07-25,Meat/Fish,2,3,1.5,50,25,100,50
2021-07-25,Service Fees,8,0,0,5.2,0.65,0,0
2021-07-26,Drinks,2,2,1,66,33,100,66
2021-07-26,General Food,4,25,6.3,397.75,99.43,100,397.75
2021-07-26,Meat/Fish,1,2,2,20,20,100,20
2021-07-26,Service Fees,5,0,0,4.2,0.84,0,0
2021-07-26,Snacks,1,6,6,4.5,4.5,100,4.5
2021-07-27,General Food,6,47,7.8,365.43,60.9,100,365.43
2021-07-27,Meat/Fish,1,1,1,10,10,100,10
2021-07-27,Service Fees,6,0,0,3.53,0.58,0,0
2021-07-27,Snacks,1,2,2,1,1,100,1
2021-07-28,Drinks,2,5,2.5,7.5,3.75,100,7.5
2021-07-28,General Food,6,89,14.8,573.93,95.65,100,573.93
2021-07-28,Meat/Fish,2,3,1.5,39.5,19.75,100,39.5
2021-07-28,Service Fees,6,0,0,3.73,0.62,0,0
2021-07-28,Snacks,1,4,4,2,2,100,2
2021-07-29,Cleaning&body,1,1,1,5,5,100,5
2021-07-29,General Food,3,15,5,70.99,23.66,100,70.99
2021-07-29,Service Fees,4,0,0,0.2,0.05,0,0
2021-07-30,Drinks,1,1,1,33,33,100,33
2021-07-30,General Food,1,15,15,302.74,302.74,100,302.74
2021-07-30,Meat/Fish,1,1,1,20,20,100,20
2021-07-30,Service Fees,2,0,0,0,0,0,0
2021-07-31,Drinks,1,1,1,31,31,100,31
2021-07-31,General Food,7,96,13.7,682.82,97.54,100,682.82
2021-07-31,Meat/Fish,2,4,2,40,20,100,40
2021-07-31,Service Fees,8,0,0,2.88,0.36,0,0
2021-08-01,General Food,3,56,18.7,183.12,61.04,100,183.12
2021-08-01,Meat/Fish,2,3,1.5,30,15,100,30
2021-08-01,Service Fees,3,0,0,1.52,0.5,0,0
2021-08-01,Snacks,1,4,4,6,6,100,6
2021-08-02,Drinks,4,10,2.5,43.25,10.81,100,43.25
2021-08-02,General Food,12,116,9.7,871.14,72.59,100,871.14
2021-08-02,Meat/Fish,3,5,1.7,90,30,100,90
2021-08-02,Service Fees,13,0,0,2.59,0.19,0,0
2021-08-02,Snacks,4,22,5.5,19,4.75,100,19
2021-08-03,Drinks,1,19,19,47.5,47.5,100,47.5
2021-08-03,General Food,6,94,15.7,906.21,151.03,100,906.21
2021-08-03,Meat/Fish,4,5,1.3,60,15,100,60
2021-08-03,Service Fees,9,0,0,0.8,0.08,0,0
2021-08-03,Snacks,3,5,1.7,4.75,1.58,100,4.75
2021-08-04,Cleaning&body,1,1,1,5,5,100,5
2021-08-04,General Food,3,23,7.7,92.42,30.8,100,92.42
2021-08-04,Service Fees,4,0,0,1.57,0.39,0,0
2021-08-04,Snacks,1,1,1,0.99,0.99,100,0.99
2021-08-05,Drinks,4,9,2.3,42.5,10.62,100,42.5
2021-08-05,General Food,16,124,7.8,1574.61,98.41,100,1574.61
2021-08-05,Meat/Fish,3,3,1,35,11.66,100,35
2021-08-05,Service Fees,16,0,0,2.21,0.13,0,0
2021-08-05,Snacks,3,4,1.3,3.5,1.16,100,3.5
2021-08-06,Cleaning&body,1,5,5,24,24,100,24
2021-08-06,Drinks,2,7,3.5,11,5.5,100,11
2021-08-06,General Food,6,34,5.7,472.4,78.73,100,472.4
2021-08-06,Meat/Fish,2,5,2.5,60,30,100,60
2021-08-06,Service Fees,7,0,0,1.11,0.15,0,0
2021-08-07,General Food,6,32,5.3,553.65,92.27,100,553.65
2021-08-07,Meat/Fish,1,4,4,80,80,100,80
2021-08-07,Service Fees,7,0,0,0.57,0.08,0,0
2021-08-07,Snacks,1,1,1,0.5,0.5,100,0.5
2021-08-08,Cleaning&body,1,1,1,8,8,100,8
2021-08-08,General Food,6,62,10.3,716.75,119.45,100,716.75
2021-08-08,Meat/Fish,2,3,1.5,40,20,100,40
2021-08-08,Service Fees,6,0,0,0,0,0,0
2021-08-08,Snacks,2,5,2.5,2.3,1.15,100,2.3
2021-08-09,General Food,5,32,6.4,332.96,66.59,100,332.96
2021-08-09,Service Fees,5,0,0,0,0,0,0
2021-08-09,Snacks,1,1,1,0.5,0.5,100,0.5
2021-08-10,General Food,6,23,3.8,299.96,49.99,100,299.96
2021-08-10,Service Fees,6,0,0,5.04,0.84,0,0
2021-08-11,Drinks,7,27,3.9,95.75,13.67,100,95.75
2021-08-11,General Food,6,51,8.5,415.53,69.25,100,415.53
2021-08-11,Meat/Fish,3,4,1.3,60,20,100,60
2021-08-11,Service Fees,10,0,0,1.85,0.18,0,0
2021-08-11,Snacks,2,3,1.5,3.5,1.75,100,3.5
2021-08-12,Drinks,2,2,1,3,1.5,100,3
2021-08-12,General Food,5,31,6.2,253.99,50.79,100,253.99
2021-08-12,Meat/Fish,1,2,2,20,20,100,20
2021-08-12,Service Fees,6,0,0,2.04,0.34,0,0
2021-08-12,Snacks,1,2,2,0.5,0.5,100,0.5
2021-08-13,Drinks,1,1,1,8,8,100,8
2021-08-13,General Food,3,29,9.7,162.39,54.13,100,162.39
2021-08-13,Service Fees,3,0,0,1.32,0.44,0,0
2021-08-13,Snacks,1,1,1,3,3,100,3
2021-08-14,Drinks,1,1,1,1.5,1.5,100,1.5
2021-08-14,General Food,3,5,1.7,36.22,12.07,100,36.22
2021-08-14,Meat/Fish,2,5,2.5,50,25,100,50
2021-08-14,Service Fees,4,0,0,1.07,0.26,0,0
2021-08-15,Drinks,1,2,2,9,9,100,9
2021-08-15,General Food,6,33,5.5,581.8,96.96,100,581.8
2021-08-15,Service Fees,6,0,0,0.84,0.14,0,0
2021-08-15,Snacks,3,4,1.3,1.25,0.41,100,1.25
2021-08-16,Drinks,1,1,1,8,8,100,8
2021-08-16,General Food,4,54,13.5,238.3,59.57,100,238.3
2021-08-16,Service Fees,4,0,0,0,0,0,0
2021-08-16,Snacks,1,1,1,0.25,0.25,100,0.25
2021-08-17,General Food,3,10,3.3,317,105.66,100,317
2021-08-17,Meat/Fish,1,3,3,50,50,100,50
2021-08-17,Service Fees,4,0,0,3.84,0.96,0,0
2021-08-18,General Food,2,14,7,70.53,35.26,100,70.53
2021-08-18,Meat/Fish,2,3,1.5,40,20,100,40
2021-08-18,Service Fees,2,0,0,2.82,1.41,0,0
2021-08-19,Cleaning&body,2,4,2,29,14.5,100,29
2021-08-19,Drinks,2,7,3.5,24.75,12.37,100,24.75
2021-08-19,General Food,6,64,10.7,637.21,106.2,100,637.21
2021-08-19,Service Fees,6,0,0,5.42,0.9,0,0
2021-08-19,Snacks,1,2,2,2,2,100,2
2021-08-20,Cleaning&body,2,2,1,17,8.5,100,17
2021-08-20,General Food,13,96,7.4,960.59,73.89,100,960.59
2021-08-20,Meat/Fish,1,1,1,20,20,100,20
2021-08-20,Service Fees,13,0,0,1.47,0.11,0,0
2021-08-20,Snacks,2,2,1,0.5,0.25,100,0.5
2021-08-21,Drinks,1,4,4,6,6,100,6
2021-08-21,General Food,8,44,5.5,213.14,26.64,100,213.14
2021-08-21,Service Fees,9,0,0,3.72,0.41,0,0
2021-08-21,Snacks,1,1,1,0.25,0.25,100,0.25
2021-08-22,Cleaning&body,3,7,2.3,34,11.33,100,34
2021-08-22,General Food,8,83,10.4,768.76,96.09,100,768.76
2021-08-22,Meat/Fish,2,3,1.5,30,15,100,30
2021-08-22,Service Fees,10,0,0,1.72,0.17,0,0
2021-08-22,Snacks,1,10,10,5,5,100,5
2021-08-23,Cleaning&body,2,2,1,43,21.5,100,43
2021-08-23,Drinks,1,2,2,2.5,2.5,100,2.5
2021-08-23,General Food,2,9,4.5,36.5,18.25,100,36.5
2021-08-23,Service Fees,5,0,0,0.62,0.12,0,0
2021-08-24,Cleaning&body,1,1,1,8,8,100,8
2021-08-24,Drinks,2,3,1.5,4,2,100,4
2021-08-24,General Food,4,19,4.8,62.49,15.62,100,62.49
2021-08-24,Meat/Fish,2,5,2.5,70,35,100,70
2021-08-24,Service Fees,5,0,0,1.88,0.37,0,0
2021-08-25,Drinks,2,2,1,66,33,100,66
2021-08-25,General Food,4,19,4.8,569.97,142.49,100,569.97
2021-08-25,Meat/Fish,3,6,2,80,26.66,100,80
2021-08-25,Service Fees,5,0,0,1.28,0.25,0,0
2021-08-25,Snacks,1,4,4,2,2,100,2
2021-08-26,Cleaning&body,2,3,1.5,18,9,100,18
2021-08-26,Drinks,1,3,3,3,3,100,3
2021-08-26,General Food,9,79,8.8,583.22,64.8,100,583.22
2021-08-26,Meat/Fish,2,8,4,140,70,100,140
2021-08-26,Service Fees,13,0,0,5.98,0.46,0,0
2021-08-26,Snacks,5,11,2.2,8.95,1.79,100,8.95
2021-08-27,Cleaning&body,2,2,1,9.25,4.62,100,9.25
2021-08-27,Clothes,1,1,1,5,5,100,5
2021-08-27,Drinks,1,2,2,1.5,1.5,100,1.5
2021-08-27,General Food,12,82,6.8,624.9,52.07,100,624.9
2021-08-27,Meat/Fish,4,8,2,140,35,100,140
2021-08-27,Service Fees,14,0,0,7.63,0.54,0,0
2021-08-27,Snacks,2,10,5,12,6,100,12
2021-08-28,Cleaning&body,1,4,4,120,120,100,120
2021-08-28,Drinks,8,24,3,172.5,21.56,100,172.5
2021-08-28,General Food,16,269,16.8,2768.25,173.01,100,2768.25
2021-08-28,Meat/Fish,2,2,1,40,20,100,40
2021-08-28,Service Fees,19,0,0,7.64,0.4,0,0
2021-08-28,Snacks,6,20,3.3,32.75,5.45,100,32.75
2021-08-29,Condiments,1,1,1,3,3,100,3
2021-08-29,General Food,9,65,7.2,1040.33,115.59,100,1040.33
2021-08-29,Meat/Fish,1,1,1,10,10,100,10
2021-08-29,Service Fees,10,0,0,0.5,0.05,0,0
2021-08-29,Snacks,1,1,1,2.5,2.5,100,2.5
2021-08-30,Drinks,2,2,1,66,33,100,66
2021-08-30,General Food,15,164,10.9,2735.15,182.34,100,2735.15
2021-08-30,Meat/Fish,2,4,2,60,30,100,60
2021-08-30,Pinless Recharge,2,2,1,15,7.5,0,0
2021-08-30,Service Fees,18,0,0,1.52,0.08,0,0
2021-08-30,Snacks,3,3,1,2,0.66,100,2
2021-08-31,Drinks,2,5,2.5,6.5,3.25,100,6.5
2021-08-31,General Food,8,135,16.9,2223.75,277.96,100,2223.75
2021-08-31,Meat/Fish,2,11,5.5,210,105,100,210
2021-08-31,Service Fees,9,0,0,0.18,0.02,0,0
2021-08-31,Snacks,1,5,5,4.5,4.5,100,4.5
2021-09-01,Drinks,3,5,1.7,37,12.33,100,37
2021-09-01,General Food,5,140,28,1415.42,283.08,100,1415.42
2021-09-01,Meat/Fish,1,6,6,100,100,100,100
2021-09-01,Service Fees,7,0,0,0,0,0,0
2021-09-02,Condiments,1,1,1,3,3,100,3
2021-09-02,Drinks,7,17,2.4,209.5,29.92,100,209.5
2021-09-02,General Food,8,125,15.6,1166.11,145.76,100,1166.11
2021-09-02,Meat/Fish,1,1,1,17,17,100,17
2021-09-02,Service Fees,9,0,0,0,0,0,0
2021-09-02,Snacks,5,17,3.4,24.5,4.9,100,24.5
2021-09-03,Drinks,1,2,2,66,66,100,66
2021-09-03,General Food,12,159,13.3,1530.29,127.52,100,1530.29
2021-09-03,Meat/Fish,3,5,1.7,80,26.66,100,80
2021-09-03,Service Fees,12,0,0,1.84,0.15,0,0
2021-09-03,Snacks,1,1,1,2.5,2.5,100,2.5
2021-09-04,Cleaning&body,1,1,1,8,8,100,8
2021-09-04,General Food,2,10,5,120,60,100,120
2021-09-04,Service Fees,3,0,0,3.28,1.09,0,0
2021-09-04,Snacks,2,3,1.5,4,2,100,4
2021-09-05,Drinks,2,2,1,2,1,100,2
2021-09-05,General Food,9,116,12.9,1289.08,143.23,100,1289.08
2021-09-05,Meat/Fish,1,3,3,30,30,100,30
2021-09-05,Service Fees,10,0,0,1.12,0.11,0,0
2021-09-05,Snacks,1,5,5,10,10,100,10
2021-09-06,Drinks,5,7,1.4,74,14.8,100,74
2021-09-06,General Food,13,114,8.8,1413.64,108.74,100,1413.64
2021-09-06,Meat/Fish,2,4,2,50,25,100,50
2021-09-06,Service Fees,13,0,0,3.08,0.23,0,0
2021-09-06,Snacks,3,5,1.7,4.5,1.5,100,4.5
2021-09-07,Cleaning&body,1,1,1,5,5,100,5
2021-09-07,Condiments,3,6,2,15,5,100,15
2021-09-07,General Food,9,77,8.6,805.07,89.45,100,805.07
2021-09-07,Meat/Fish,3,9,3,160,53.33,100,160
2021-09-07,Service Fees,10,0,0,3.4,0.34,0,0
2021-09-07,Snacks,2,10,5,5,2.5,100,5
2021-09-08,Drinks,7,18,2.6,86,12.28,100,86
2021-09-08,General Food,9,84,9.3,946.35,105.15,100,946.35
2021-09-08,Meat/Fish,1,1,1,10,10,100,10
2021-09-08,Service Fees,9,0,0,6.89,0.76,0,0
2021-09-08,Snacks,1,2,2,2,2,100,2
